app,userName,rating,title,review,date,is_about_app,primary_theme,sentiment,specific_complaint,feature_request,severity,content_quality
rewe,Ein Google-Nutzer,1,,Trotz Neuinstallation noch immer die alte Woche - Gibt Probleme mit der App,2016-01-26T20:00:07,True,Performance & stability,negative,Trotz Neuinstallation werden nur veraltete Angebote angezeigt.,Angebote-Aktualisierungsproblem beheben.,high,substantive
rewe,Ein Google-Nutzer,2,,"Wenn die Angebote noch nicht mal am Dienstag drin sind, bringt die App leider nichts. Die Apps der Konkurrenz sind zwar nicht so schick, werden dafür aber sonntags aktualisiert.",2016-01-26T09:31:52,True,Coupons & discounts,negative,"Angebote sind nicht mal dienstags in der App, Konkurrenz aktualisiert sonntags.",Angebote bereits am Sonntag/Wochenstart bereitstellen.,medium,substantive
rewe,Ein Google-Nutzer,1,,Gerade neu geladen und wieder veraltete Angebote angezeigt bekommen....so macht das keinen spass und Kunden gehen....es ist Montag abend. ..wieder nur alte Angebote online. ...Schade. ...,2016-01-25T21:14:32,True,Coupons & discounts,negative,Auch montags abends werden nur veraltete Angebote angezeigt.,Rechtzeitige Aktualisierung der Angebote zum Wochenbeginn.,medium,substantive
rewe,Ein Google-Nutzer,2,,"Ich habe die App ne ganze Zeit lang gerne benutzt, aber seit einiger Zeit sind am Montag immer noch die Angebote der letzten Woche drin. Danke dass ich jetzt immer die Angebote verpasse!",2016-01-25T18:32:06,True,Coupons & discounts,negative,Montags werden immer noch die Angebote der Vorwoche angezeigt.,Angebote pünktlich zum Wochenstart aktualisieren.,medium,substantive
rewe,Ein Google-Nutzer,1,,Geht nicht,2016-01-25T15:27:08,True,Performance & stability,negative,App funktioniert nicht.,,high,insufficient
rewe,Ein Google-Nutzer,4,,"Im Großen und Ganzen ganz gut, aber bei mir werden ständig montags noch die Angebote der letzten Woche angezeigt, woran liegt das?",2016-01-25T10:18:07,True,Coupons & discounts,neutral,Montags werden noch die Angebote der Vorwoche statt der aktuellen angezeigt.,,medium,substantive
rewe,Ein Google-Nutzer,1,,Heute ist Montag der 25.01 und noch keine Aktualisierung REWE Center Enderstr. So nützt die App nicht's.,2016-01-25T09:45:59,True,Coupons & discounts,negative,Angebote des REWE Centers Enderstr. werden nicht rechtzeitig aktualisiert.,,medium,substantive
rewe,Ein Google-Nutzer,5,,"Bin super zufrieden mit der App. Sehr gut gestaltet, klar strukturiert ohne unnötigen Schnickschnack. Angebote sind übersichtlich untereinander aufgelistet und sind ganz einfach der Einkaufsliste hinzuzufügen. Alles lädt sehr schnell. Einkaufsliste manuell ergänzbar, per Handeingabe (auch mit Produktvorschlägen) oder per Barcode-Scanner. Spracheingabe wäre noch ganz cool, ansonsten eine der besten Einkaufs-Apps :)",2016-01-21T22:06:23,True,Search & navigation,positive,,Spracheingabe für die Einkaufsliste wäre wünschenswert.,low,substantive
rewe,Ein Google-Nutzer,4,,Warum gibt es bei Kaufda keine Rewe Prospekte mehr? Sicherlich nur damit sich jeder hier diese eigentlich nutzlose APP installiert. Macht jetzt jeder Supermarkt bald seine eigene APP?,2016-01-21T07:27:46,True,Other / unclear,negative,"REWE-Prospekte nicht mehr bei Kaufda verfügbar, App wird als unnötig empfunden.",,low,substantive
rewe,Ein Google-Nutzer,3,,"Ist der Lieferservice deutschlandweit in allen Märkten verfügbar?                             Ich wohne in einer mittelgroßen Stadt, in der man um jeder Ecke einen Rewe sieht (vier Stück an der Zahl).                                 Dennoch konnte ich in keiner der Fillialen den Eindruck bekommen, das diese einen Lieferservice anbieten.                                   Und (jetzt nur ein kleiner Spaß) es kam auch noch kein Mitarbeiter zu mir hin und sagte einfach mal ,,Hey, wie gehts?,,.",2016-01-18T09:54:59,True,Online shop & ordering integration,negative,Lieferservice ist in keiner der lokalen REWE-Filialen verfügbar.,Lieferservice flächendeckend in allen Märkten anbieten.,medium,substantive
rewe,Ein Google-Nutzer,3,,"REWE ist meine absolut erste Wahl, wenn ich einkaufen gehe und diese App ist geradezu ideal für mich: nie wieder ein Angebot verpassen und jedes Produkt kann kinderleicht in einer Einkaufsliste gespeichert werden, die dann auch offline abrufbar ist. Leider werden die Angebote aber nicht regelmäßig jeden Sonntag aktualisiert und es werden noch die von letzter Woche angezeigt, so kann ich meinen Einkauf nur wie früher durch das REWE-Prospekt planen. Etwas unzuverlässig!",2016-01-18T00:56:13,True,Coupons & discounts,neutral,"Angebote werden sonntags nicht zuverlässig aktualisiert, es erscheinen die der Vorwoche.",,medium,substantive
rewe,Ein Google-Nutzer,2,,"Dann gibt es auch 5 Punkte                      Nachtrag 6 Monate später :  Trotz ""wir arbeiten mit Hochdruck""  (an einer Integration) noch immer keine Lösung...... Was wiederum zeigt: Nicht jeder hohe Druck ist nützlich. ;-)😴",2016-01-17T20:20:15,True,Other / unclear,negative,Versprochene Integration ist auch nach 6 Monaten nicht umgesetzt.,,medium,insufficient
rewe,Ein Google-Nutzer,2,,"Keine Online-Bestellung möglich. Gut wäre ein Scanner, mit dem man Waren im Markt einscannen könnte um sie später online zu bestellen.",2016-01-14T22:20:06,True,Payment & checkout,negative,Keine Online-Bestellung über die App möglich.,"Scanner im Markt, um Waren später online zu bestellen.",medium,substantive
rewe,Ein Google-Nutzer,1,,"Wenn die App den aktuellen Prospekt anzeigen würde und nicht den von der Vorwoche, würde sie wenigsten das machen, wofür ich sie heruntergeladen habe!!!",2016-01-13T06:01:01,True,Coupons & discounts,negative,"App zeigt nicht den aktuellen Prospekt, sondern den der Vorwoche.",,high,substantive
rewe,Ein Google-Nutzer,1,,"Wie soll das funktionieren,, bitte um info",2016-01-09T08:54:35,True,Other / unclear,negative,"Nutzer versteht nicht, wie die App funktioniert.",,low,insufficient
rewe,Ein Google-Nutzer,1,,"Ich will doch nur die Angebote wie sie sonst im zeitungsprospekt sind. Sehr peinlich, dass ihr das nicht hin bekommt.",2016-01-07T18:04:10,True,Coupons & discounts,negative,Aktuelle Prospektangebote werden nicht zuverlässig angezeigt.,,medium,substantive
rewe,Ein Google-Nutzer,3,,Leider funktioniert der Barcodescanner nicht. An meiner Kamera liegt das definitiv nicht. Deshalb nur 3 Sterne.,2016-01-07T17:13:41,True,Performance & stability,negative,Der Barcodescanner funktioniert nicht.,,medium,substantive
rewe,Ein Google-Nutzer,3,,"Also die App erfüllt alle wichtigen Grundfunktionen. Ich wünsche mir jedoch die Möglichkeit bereits an der Einkaufsliste zu sehen, was mich an der Kasse erwartet (Gutscheine ausgenommen ).",2016-01-07T12:40:32,True,Search & navigation,neutral,,Anzeige der voraussichtlichen Gesamtsumme der Einkaufsliste vor dem Kassengang.,low,substantive
rewe,Ein Google-Nutzer,1,,Schlecht,2016-01-06T19:26:54,True,Other / unclear,negative,,,low,insufficient
rewe,Ein Google-Nutzer,4,,Bei vollem Datenvolumen funzt die App einwandfrei! Praktisch beim sparen! GPS ist hier sehr wichtig! Galaxy S5.,2016-01-05T16:12:40,True,Performance & stability,positive,,,low,substantive
rewe,Ein Google-Nutzer,1,,Unübersichtlich,2016-01-03T23:54:17,True,Search & navigation,negative,App wird als unübersichtlich empfunden.,,medium,insufficient
rewe,Ein Google-Nutzer,1,,"Ich habe angst wenn man auf ein produkt drauf drückt, das man es dann direkt gekauft hatt.....deswegen von mir leider nur ein stern....sorry hoffe ich bekomme antwort....frohe weihnachten wünsche ich ihnen,",2015-12-25T22:46:26,True,Onboarding & registration,negative,"Nutzer befürchtet, dass das Antippen eines Produkts einen Kauf auslöst.","Deutlichere Hinweise, dass Antippen kein Kauf ist.",low,substantive
rewe,Ein Google-Nutzer,3,,Leider noch immer kein online bestellen..,2015-12-23T13:25:41,True,Payment & checkout,negative,Online-Bestellung weiterhin nicht möglich.,Online-Bestellfunktion in der App.,medium,substantive
rewe,Ein Google-Nutzer,5,,Es wäre super wenn man über die APP beim Lieferservice bestellen könnte.,2015-12-20T22:01:11,True,Payment & checkout,positive,,"Möglichkeit, über die App beim Lieferservice zu bestellen.",low,substantive
rewe,Ein Google-Nutzer,5,,Übersichtlich einfach und gut reicht völlig aus,2015-12-19T17:10:54,True,Other / unclear,positive,,,low,insufficient
rewe,Ein Google-Nutzer,1,,Gut,2015-12-17T13:01:12,False,Other / unclear,neutral,,,low,insufficient
rewe,Ein Google-Nutzer,4,,"Ich nutze die App schon sehr lange. Sie ist super einfach zu bedienen und ist sehr gut in Kategorien unterteilt. Toll, dass es eine Einkaufsliste gibt, die schnell aktualisiert werden kann. Der Support ist freundlich und reagiert sehr schnell, falls die App mal nicht läuft. Danke.",2015-12-15T09:40:34,True,Search & navigation,positive,,,low,substantive
rewe,Ein Google-Nutzer,2,,"...  wo sind die aktuellen Angebote? irgendwo las ich, die app wird Sonntags aktualisiert? newsletter habe ich, aber das mit dem aktualisieren klappt wohl immer noch nicht.",2015-12-13T11:26:05,True,Coupons & discounts,negative,Aktuelle Angebote werden nicht rechtzeitig aktualisiert.,Angebote sollten zuverlässig zum Wochenstart aktualisiert werden.,high,substantive
rewe,Ein Google-Nutzer,1,,Da kann man  ja  gar  nichts  suchen  so  ne  scheiß  app  😡,2015-12-06T22:48:27,True,Search & navigation,negative,Suchfunktion fehlt oder funktioniert nicht.,Eine funktionierende Suche einbauen.,high,insufficient
rewe,Ein Google-Nutzer,1,,"Schade, für meinen lokalen Rewe (Kaufpark) werden keine Angebote angezeigt (""zur Zeit können die Angebote nicht geladen werden""). Somit ist die App für mich nutzlos.",2015-12-03T14:58:51,True,Coupons & discounts,negative,Für lokalen Markt werden keine Angebote geladen.,Angebote für alle Märkte zuverlässig laden.,high,substantive
rewe,Ein Google-Nutzer,3,,Die Ordnung der Einkaufsliste nach Warengruppen für einen effektiven und entspannten Einkauf ohne Hin- und Herlaufen... perfekt! Die Rezeptideen und Übernahme der Zutaten in die Einkaufsliste... ultrapraktisch! Aber ausgerechnet die Kombi funktioniert nicht. Zutaten werden nicht zugeordnet. Das hätte mich zum Stammuser- und kunden gemacht!,2015-11-29T15:51:40,True,Search & navigation,neutral,Rezeptzutaten werden nicht korrekt der Einkaufsliste zugeordnet.,Zutaten aus Rezepten sollten den Warengruppen der Einkaufsliste zugeordnet werden.,medium,substantive
rewe,Ein Google-Nutzer,5,,Rewe Cosmic Shell,2015-11-24T12:02:56,False,Other / unclear,neutral,,,low,insufficient
rewe,Ein Google-Nutzer,3,,Die Rewe Cosmic Shells App finde ich mit meinem Samsungs Galaxy S5 nicht und ein Freund von mir mit seinem S6 auch nicht     wieso???,2015-11-22T19:10:47,True,Performance & stability,negative,App ist auf Samsung Galaxy S5 und S6 nicht im Store auffindbar.,Kompatibilität mit älteren Samsung-Geräten sicherstellen.,high,substantive
rewe,Ein Google-Nutzer,4,,"App funktioniert auf meinem Huawei P8 Lite absolut sicher, flüssig; nicht gut: Artikel im Einkaufskorb kann man nicht in Reihenfolge des “Marktbegängnisses“ sortiern - dies ist in NETTO App bestens gelöst, daher “nur“ 4 Punkte",2015-11-18T18:09:33,True,Search & navigation,positive,Einkaufsliste lässt sich nicht nach Reihenfolge im Markt sortieren.,Sortierfunktion für Einkaufsliste nach Marktreihenfolge ergänzen.,low,substantive
rewe,Ein Google-Nutzer,2,,Wird nicht rechtzeitig aktualisiert,2015-11-16T09:51:07,True,Coupons & discounts,negative,Angebote werden nicht rechtzeitig aktualisiert.,Angebote pünktlich aktualisieren.,medium,insufficient
rewe,Ein Google-Nutzer,2,,Problem ist offenbar bekannt. Seit Monaten werden die aktuellen Angebote erst innerhalb der Woche hochgeladen. App ist dadurch meist unbrauchbar.,2015-11-16T00:22:29,True,Coupons & discounts,negative,Wochenangebote werden seit Monaten verspätet hochgeladen.,Angebote rechtzeitig zum Wochenstart bereitstellen.,high,substantive
rewe,Ein Google-Nutzer,4,,Allerdings suche ich die App von Cosmic Shells.    LG Fabio,2015-11-11T16:49:33,True,Other / unclear,neutral,,,low,insufficient
rewe,Ein Google-Nutzer,4,,"Mir fehlt eine Suchfunktion mit der ich nach Produkten suchen kann und das mir auch direkt der Preis angezeigt wird.  Ausserdem sind Produkte der Frischfleischtheke gar nicht drin . Ansonsten ist die App gut.      Merkwürdig ist, das viele vegetarische Rezepte Wurst enthalten.",2015-11-11T13:27:33,True,Search & navigation,neutral,"Keine Produktsuche mit Preisanzeige, Frischfleischprodukte fehlen.",Produktsuche mit Preisanzeige und Frischfleischsortiment einbauen.,medium,substantive
rewe,Ein Google-Nutzer,1,,Übel.... alles Angebote von letzter Woche.,2015-11-08T18:26:50,True,Coupons & discounts,negative,Es werden nur Angebote der Vorwoche angezeigt.,Aktuelle Angebote rechtzeitig anzeigen.,high,substantive
rewe,Ein Google-Nutzer,2,,"Obwohl ich meinen Standort eingegeben habe,  wurden mir Angebote angezeigt,  die für meinen Markt keine Gültigkeit hatten.  Laut Rücksprache mit meinem Markt in Wuppertal ist das Problem bei rewe bekannt.  Dann macht die app für mich keinen Sinn. Schade eigentlich",2015-10-30T15:43:44,True,Store finder & maps,negative,Trotz Standortangabe werden Angebote anderer Märkte angezeigt.,Angebote korrekt am ausgewählten Markt ausrichten.,high,substantive
rewe,Ein Google-Nutzer,1,,Sorry aber bei 90% hört sie auf zu laden.,2015-10-28T17:21:02,True,Performance & stability,negative,App bleibt beim Laden bei 90% hängen.,Ladefehler beheben.,high,substantive
rewe,Ein Google-Nutzer,1,,Da heute schon Dienstag  ist und das aktuelle Angebot immer noch nicht sichtbar ist,2015-10-20T12:37:09,True,Coupons & discounts,negative,Aktuelles Angebot ist auch am Dienstag noch nicht sichtbar.,Angebote pünktlich am Montag bereitstellen.,high,substantive
rewe,Ein Google-Nutzer,3,,"Bis vor wenigen Wochen war diese App mein absoluter Favorit: Übersichtlich, nur das Notwendigste...und ab So die Angebote ab Mo verfügbar. Gerade in diesem Moment ist es Mo, 19.10....die Angebote der Vorwoche sind noch drin. Damit bekommt die App nur noch 3 Sterne. SCHADE!            Update: Habe alles probiert, sogar die App deinstalliert, Gerät neu gestartet, Cache gelöscht und vor wenigen Minuten neu installiert, App gestartet, Markt ausgewählt...Angebote vom 12.-17. werden angezeigt. :-(",2015-10-19T20:07:12,True,Coupons & discounts,negative,Auch nach Neuinstallation werden alte Angebote der Vorwoche angezeigt.,Aktuelle Angebote pünktlich bereitstellen.,high,substantive
rewe,Ein Google-Nutzer,3,,Montags stehen noch alle Angebote von letzter Woche drin. Einkaufsliste ansonsten praktisch.,2015-10-19T13:08:07,True,Coupons & discounts,neutral,Montags sind nur Angebote der Vorwoche sichtbar.,Angebote bereits zum Wochenstart aktualisieren.,medium,substantive
rewe,Ein Google-Nutzer,2,,Die App wurde gar nicht aktualisiert??!?!!!,2015-10-19T12:02:00,True,Coupons & discounts,negative,App wurde nicht aktualisiert.,Regelmäßige und pünktliche Aktualisierung sicherstellen.,high,insufficient
rewe,Ein Google-Nutzer,1,,Ich wünschte wir konnten auch gucken .z.b. wie viel brotchen kostet dss ist ieinfach doof obwohl rewe ein cooles einkauf Markt ist,2015-10-19T10:39:27,True,Search & navigation,negative,Produktpreise (z.B. Brötchen) lassen sich in der App nicht einsehen.,Preise einzelner Produkte in der App anzeigen.,medium,substantive
rewe,Ein Google-Nutzer,1,,".... interessieren mich die Angebote der letzten Woche?? Eigentlich unterstütze ich alles, was die Flut der Werbebeilagen in Tageszeitungen eindämmt. Aber so wird das wohl nichts....",2015-10-19T09:48:20,True,Coupons & discounts,negative,Die App zeigt veraltete Angebote der letzten Woche an.,Aktuelle Angebote zeitnah bereitstellen.,medium,substantive
rewe,Ein Google-Nutzer,3,,"Würde  mir  wünschen, das die Angebote schon  am  Sonntag für  die  kommende Woche angezeigt werden. Dann  wäre  die Planung für den Wocheneinkauf leichter.",2015-10-18T13:29:00,True,Coupons & discounts,neutral,Angebote der kommenden Woche werden erst zu spät angezeigt.,Angebote bereits sonntags für die kommende Woche anzeigen.,low,substantive
rewe,Ein Google-Nutzer,1,,Nutztlos,2015-10-16T13:34:26,True,Other / unclear,negative,,,low,insufficient
